Team Name,Team City,Competition Level,Gender Division,lat,lon
Westerville North,Westerville,High School,Mixed,40.126139,-82.9295287
Westfield High School,Westfield,High School,Girls,42.1390327,-72.7584859
Westfield High School,Westfield,High School,Boys,42.1390327,-72.7584859
Westfield Ultimate,Westfield,High School,Boys,42.1390327,-72.7584859
Westfield Ultimate B,Westfield,High School,Boys,42.1390327,-72.7584859
HAWKS (Varsity),Westwood,High School,Boys,34.0561207,-118.4306347
Xaverian Brothers High School JV,Westwood,High School,Boys,34.0561207,-118.4306347
NAGU,Wexford ,High School,Boys,40.6264561,-80.055891
NAGU,Wexford ,High School,Girls,40.6264561,-80.055891
NAUF ,Wexford ,High School,Boys,40.6264561,-80.055891
Girls Varsity,White Bear Lake,High School,Girls,45.0838098,-93.0069304
White Bear Lake,White Bear Lake,High School,Boys,45.0838098,-93.0069304
White Bear Lake,White Bear Lake,High School,Boys,45.0838098,-93.0069304
Lions,Williston Park,High School,Mixed,40.75649,-73.6448513
Sachems,Winchester,High School,Boys,39.1852184,-78.1652404
Sachems,Winchester,High School,Girls,39.1852184,-78.1652404
Trevian Ultimate,Winnetka,High School,Mixed,42.1080703,-87.7365286
Not Trier ,Winnetka,High School,Boys,42.1080703,-87.7365286
Not Trier ,Winnetka,High School,Mixed,42.1080703,-87.7365286
1812,Winnipeg,High School,Boys,37.6044889,-92.30222
JV Boys,Winnipeg,High School,Boys,37.6044889,-92.30222
Toba Party,Winnipeg,High School,Girls,37.6044889,-92.30222
Royals,Woodbury,High School,Boys,42.3775361,-96.0607187
Pennsbury,Yardley,High School,Boys,40.245664,-74.8459972
Pennsbury Ultimate Female Frisbee,Yardley,High School,Girls,40.245664,-74.8459972
All Bashed Out,Albany,Masters,Men,42.6511674,-73.754968
PUMAS,Ames,Masters,Women,42.0267703,-93.6170554
HOV Violators,Arlington,Masters,Men,32.701939,-97.1056238
Mr Miyagi,Arlington,Masters,Men,32.701939,-97.1056238
Atlantiques,Atlanta,Masters,Women,33.7489924,-84.3902644
512,Austin,Masters,Mixed,30.2711286,-97.7436995
Clippers,Baltimore,Masters,Men,39.2908816,-76.610759
Rest Stop,Baltimore,Masters,Men,39.2908816,-76.610759
ZENITH,Baltimore,Masters,Women,39.2908816,-76.610759
Love Handles,Boston,Masters,Mixed,42.3602534,-71.0582912
Molasses Disaster,Boston,Masters,Mixed,42.3602534,-71.0582912
Shostakovich (and the Angry Buddha),Brooklyn,Masters,Mixed,40.6501038,-73.9495823
Get Off My Lawn,Burlington,Masters,Men,44.4761601,-73.212906
Vermont Women's Tapped ,Burlington ,Masters,Women,44.4761601,-73.212906
Pacemaker,Chicago,Masters,Men,41.8755616,-87.6244212
Polar Vortex,Chicago,Masters,Men,41.8755616,-87.6244212
UPAARP,Chicago,Masters,Mixed,41.8755616,-87.6244212
FoG,Cincinnati,Masters,Men,39.1014537,-84.5124602
Geronimo,Dallas,Masters,Men,32.7762719,-96.7968559
Johnny Encore,Denver,Masters,Men,39.7392364,-104.9848623
Molly Grey,Denver,Masters,Women,39.7392364,-104.9848623
Oso Busco,Denver,Masters,Mixed,39.7392364,-104.9848623
TEXaCO,Denver,Masters,Mixed,39.7392364,-104.9848623
Trainwreck,Durham,Masters,Mixed,35.996653,-78.9018053
Outlaw,Fayetteville ,Masters,Men,36.0625843,-94.1574328
Restless,Florida,Masters,Women,27.7567667,-81.4639835
Woolly Mammoth,Gainesville,Masters,Men,29.6519684,-82.3249846
Hot Flash,Great Lakes,Masters,Women,42.3093241,-87.8496551
Prime,Greenville,Masters,Mixed,34.851354,-82.3984882
s.u.r.l.y. BURNSIDE,Gresham,Masters,Men,45.4997475,-122.4309766
Aloha - Hawaii Woman's Masters,Honolulu,Masters,Women,21.304547,-157.8556764
curmudgeon,Houston,Masters,Men,29.7589382,-95.3676974
Naptown,Indianapolis,Masters,Men,39.7683331,-86.1583502
Old Fashioned,Madison,Masters,Mixed,43.074761,-89.3837613
PaleoDonna,Madison,Masters,Women,43.074761,-89.3837613
Royal Stag,Madison,Masters,Men,43.074761,-89.3837613
G.O.S.E.,Minneapolis,Masters,Women,44.9772995,-93.2654692
Hey Babe,Minneapolis,Masters,Mixed,44.9772995,-93.2654692
Surly,Minneapolis,Masters,Men,44.9772995,-93.2654692
Surly C.O.U.G.A.R.S.,Minneapolis,Masters,Women,44.9772995,-93.2654692
Surly Cynic,Minneapolis,Masters,Men,44.9772995,-93.2654692
Xtra Surly,Minneapolis,Masters,Men,44.9772995,-93.2654692
Beaches & Cream,Nashville,Masters,Mixed,36.1622296,-86.7743531
Horse,New York City,Masters,Men,40.7127281,-74.0060152
I Thought This Was A Wine Tasting,New York City,Masters,Women,40.7127281,-74.0060152
Loose Cannon,Philadelphia,Masters,Women,39.9527237,-75.1635262
"Win, Loose or Die",Philadelphia,Masters,Mixed,39.9527237,-75.1635262
Crawl,Phoenix,Masters,Men,33.4484367,-112.0741417
(burnside) TIPP CITY ,Portland,Masters,Men,45.5202471,-122.6741949
Portland Ho Bags,Portland,Masters,Women,45.5202471,-122.6741949
Trickle Down,Portland,Masters,Mixed,45.5202471,-122.6741949
Ripe,Raleigh,Masters,Women,35.7803977,-78.6390989
TriAged,Raleigh,Masters,Men,35.7803977,-78.6390989
Ye Olde Boxcar,Raleigh,Masters,Mixed,35.7803977,-78.6390989
Boneyard,Raleigh-Durham,Masters,Men,35.9217839,-78.7608788
Overrated,Rochester,Masters,Mixed,43.157285,-77.615214
Sacramentos-Freshmakers,Sacramento,Masters,Mixed,38.5810606,-121.4938951
Millennial Falcons,Saint Louis,Masters,Mixed,38.6529545,-90.2411166
Young OG's,San Diego,Masters,Men,32.7174202,-117.1627728
BizNasty,San Francisco,Masters,Women,37.7790262,-122.419906
San Francisco Bridge Club,San Francisco,Masters,Mixed,37.7790262,-122.419906
Beyondors,Santa Barbara,Masters,Men,34.4221319,-119.7026673
BKFT,Santa Cruz,Masters,Women,37.050096,-121.9905908
Gravy Train Wreck,Seattle,Masters,Men,47.6038321,-122.3300624
iRot,Seattle,Masters,Women,47.6038321,-122.3300624
Old Parts and Pandas,Seattle,Masters,Mixed,47.6038321,-122.3300624
Seattle Mint,Seattle,Masters,Women,47.6038321,-122.3300624
Voltron 2020,Seattle,Masters,Men,47.6038321,-122.3300624
Members Only,SoCal,Masters,Mixed,34.0697499,-118.2890514
Drunken Masters,Somerville,Masters,Mixed,42.3875968,-71.0994968
Fossil,Tampa,Masters,Mixed,27.9477595,-82.458444
Swamp Rats,The Great Dismal Swamp,Masters,Mixed,36.5375826,-76.4204223
Mastadon,Vancouver,Masters,Mixed,45.6306954,-122.6744557
Black Cans & Highlands,Washington DC,Masters,Men,38.8950368,-77.0365427
Charge!,Washington DC,Masters,Mixed,38.8950368,-77.0365427
DC MadDames,Washington DC,Masters,Women,38.8950368,-77.0365427
First Ladies,Washington DC,Masters,Women,38.8950368,-77.0365427
Lame Duck,Washington DC,Masters,Women,38.8950368,-77.0365427
Second Hand Aerial Masters (SHAM),Washington DC,Masters,Mixed,38.8950368,-77.0365427
Third Party,Washington DC,Masters,Mixed,38.8950368,-77.0365427
Over The Hill,Washington DC,Masters,Mixed,38.8950368,-77.0365427
Old DErty People,Wilmington,Masters,Mixed,39.7459468,-75.546589
Grandmasters of the Universe,Winnipeg,Masters,Men,37.6044889,-92.30222
Winnipeg,Winnipeg,Masters,Men,37.6044889,-92.30222
Winnipeg Mint,Winnipeg,Masters,Women,37.6044889,-92.30222
Apex High School,Apex,Middle School,Mixed,35.7325352,-78.8505516
Hornets,Bangor,Middle School,Mixed,44.8011821,-68.7778138
NUF - North Ultimate Frisbee,Boise,Middle School,Mixed,43.6166163,-116.200886
Huskies Ultimate Club,Boulder,Middle School,Mixed,40.0149856,-105.2705456
Summit Too,Boulder,Middle School,Mixed,40.0149856,-105.2705456
BID,Burlingame,Middle School,Boys,37.5841026,-122.3660825
Cape Ultimate - MS,Cape Elizabeth,Middle School,Mixed,43.5931434,-70.2289333
Hydras High School,Carrboro,Middle School,Mixed,35.9099875,-79.0752876
Crush - MS,Colorado Springs,Middle School,Mixed,38.8339578,-104.8253485
Mustangs MS,Denver,Middle School,Mixed,39.7392364,-104.9848623
ISD Dragons,Denver,Middle School,Mixed,39.7392364,-104.9848623
Rocky Mountain School for Expeditionary Learning,Denver,Middle School,Mixed,39.7392364,-104.9848623
DWS Spartans,Denver,Middle School,Mixed,39.7392364,-104.9848623
ISD Y,Denver,Middle School,Mixed,39.7392364,-104.9848623
Ricardo Flores Magon Academy,Denver,Middle School,Mixed,39.7392364,-104.9848623
Durham Academy,Durham,Middle School,Mixed,35.996653,-78.9018053
Durham Academy Cavaliers,Durham,Middle School,Mixed,35.996653,-78.9018053
Central Park School For Children,Durham,Middle School,Mixed,35.996653,-78.9018053
FMS Ultimate,Falmouth,Middle School,Mixed,38.6767366,-84.3304592
Pumas,Fort Collins,Middle School,Mixed,40.5508527,-105.0668085
Lone Peak,Highland,Middle School,Mixed,34.1283442,-117.2086513
Lone Peak (A),Highland,Middle School,Mixed,34.1283442,-117.2086513
Hopkins - MSL Black,Hopkins,Middle School,Mixed,33.1368252,-95.5656578
Hopkins - MSL Silver,Hopkins,Middle School,Mixed,33.1368252,-95.5656578
Habanero,Lakewood,Middle School,Mixed,39.6311085,-105.1100582
Break Force Juniors,Layton,Middle School,Mixed,41.0751048,-111.9741925
Blue Bobcats,Logan,Middle School,Mixed,40.1075089,-89.3768539
White Bobcats,Logan,Middle School,Mixed,40.1075089,-89.3768539
Boulder Bandanas,Louisville,Middle School,Mixed,38.2542376,-85.759407
Huskies,Meridian,Middle School,Mixed,32.3643098,-88.703656
NV Ultimate HS League,Naperville,Middle School,Mixed,41.7728699,-88.1479278
Portland Middle Schools,Portland,Middle School,Mixed,45.5202471,-122.6741949
Liberty Park Squirrels,Salt Lake City,Middle School,Mixed,40.7596198,-111.8867975
Open Classroom Penguins,Salt Lake City,Middle School,Mixed,40.7596198,-111.8867975
West middle school Krakens,Salt Lake City,Middle School,Mixed,40.7596198,-111.8867975
Jordan,Sandy,Middle School,Mixed,40.5664878,-111.838904
Chippewa Chargers,Shoreview,Middle School,Mixed,45.0722056,-93.1282878
Griffenix Middle School - Chilly,St. Cloud,Middle School,Mixed,45.5616075,-94.1642004
Griffenix Middle School - Fire,St. Cloud,Middle School,Mixed,45.5616075,-94.1642004
St Louis Park,St. Louis Park,Middle School,Mixed,44.9475726,-93.3569023
St Louis Park,St. Louis Park,Middle School,Mixed,44.9475726,-93.3569023
Stars Polaris,St. Paul,Middle School,Mixed,44.9504037,-93.1015026
Stars Sirius,St. Paul,Middle School,Mixed,44.9504037,-93.1015026
CHills Middles,West Jordan,Middle School,Mixed,40.6096698,-111.9391031
"LTCompete Clinic: Durham, NC",Durham,Youth Clinic,Mixed,35.996653,-78.9018053
Boise Ultimate Flyway,Boise,Youth Club U-15,Boys,43.6166163,-116.200886
Oakland Sparks,Oakland,Youth Club U-15,Boys,37.8044557,-122.2713563
Oakland Wolfpack,Oakland,Youth Club U-15,Boys,37.8044557,-122.2713563
Oregon Eruption!,Portland,Youth Club U-15,Boys,45.5202471,-122.6741949
Utah Swarm U-15,Wasatch Front,Youth Club U-15,Boys,40.7698414,-111.9043415
Gauntlet,Atlanta,Youth Club U-17,Boys,33.7489924,-84.3902644
AFDC Fall 2017 - Select,Atlanta,Youth Club U-17,Boys,33.7489924,-84.3902644
ATLas,Atlanta,Youth Club U-17,Boys,33.7489924,-84.3902644
Kitty Hawks,Chapel Hill,Youth Club U-17,Girls,35.9131542,-79.05578
Lucky PuNCs,Chapel Hill,Youth Club U-17,Boys,35.9131542,-79.05578
Belle,Cincinnati,Youth Club U-17,Girls,39.1014537,-84.5124602
Cincinnati Flying Piglet,Cincinnati,Youth Club U-17,Boys,39.1014537,-84.5124602
Texas Swing,Dallas,Youth Club U-17,Boys,32.7762719,-96.7968559
Colorado Cutthroat,Denver,Youth Club U-17,Boys,39.7392364,-104.9848623
Chicago Windy City,"Dundee, IL",Youth Club U-17,Boys,42.0989145,-88.2714689
INtensity,Indianapolis,Youth Club U-17,Boys,39.7683331,-86.1583502
BUDA U17,Lexington,Youth Club U-17,Boys,38.0464066,-84.4970393
BUDA U17 Girls,Lexington,Youth Club U-17,Girls,38.0464066,-84.4970393
Club Deportivo Revolution,Medellin,Youth Club U-17,Boys,40.7567762,-73.8666603
Club Deportivo Revolution,Medellin,Youth Club U-17,Girls,40.7567762,-73.8666603
Minnesota Superior,Minneapolis,Youth Club U-17,Girls,44.9772995,-93.2654692
MN Superior U17,Minneapolis,Youth Club U-17,Boys,44.9772995,-93.2654692
Deja Vu Ultimate U17 Boys,Naperville,Youth Club U-17,Boys,41.7728699,-88.1479278
Philadelphia Fusion,Philadelphia,Youth Club U-17,Boys,39.9527237,-75.1635262
Pulse,Pittsburgh,Youth Club U-17,Boys,40.4416941,-79.9900861
Neap Tide,Portland,Youth Club U-17,Boys,45.5202471,-122.6741949
Oregon Ash,Portland,Youth Club U-17,Girls,45.5202471,-122.6741949
Oregon Eruption!,Portland,Youth Club U-17,Boys,45.5202471,-122.6741949
Rip Tide,Portland,Youth Club U-17,Girls,45.5202471,-122.6741949
Aftershock,San Francisco ,Youth Club U-17,Boys,37.7790262,-122.419906
Belly of the Beast!,San Francisco ,Youth Club U-17,Girls,37.7790262,-122.419906
DiscNW - Eclipse,Seattle,Youth Club U-17,Girls,47.6038321,-122.3300624
DiscNW - Oblivion,Seattle,Youth Club U-17,Boys,47.6038321,-122.3300624
NC Hammer,Triangle Area,Youth Club U-17,Boys,43.0549624,-87.9345381
Capitol Heights,Washington DC,Youth Club U-17,Boys,38.8950368,-77.0365427
DEVYL,Westfield,Youth Club U-17,Boys,42.1390327,-72.7584859
DEVYL,Westfield,Youth Club U-17,Girls,42.1390327,-72.7584859
Hampton Ultimate Club,Allison Park,Youth Club U-20,Boys,40.5584013,-79.9581094
Valley Ultimate,Amherst,Youth Club U-20,Girls,42.3685658,-72.505714
Air Raid (A),Ann Arbor,Youth Club U-20,Boys,42.2681569,-83.7312291
Air Raid (Reserve),Ann Arbor,Youth Club U-20,Boys,42.2681569,-83.7312291
SEMI,Ann Arbor,Youth Club U-20,Boys,42.2681569,-83.7312291
ATLiens,Atlanta,Youth Club U-20,Boys,33.7489924,-84.3902644
cATLanta,Atlanta,Youth Club U-20,Girls,33.7489924,-84.3902644
Austin Amigos,Austin,Youth Club U-20,Boys,30.2711286,-97.7436995
Spin Ultimate Academy 2017,Avondale Estates,Youth Club U-20,Mixed,33.771494,-84.2671444
BamWagon,Bellevue,Youth Club U-20,Mixed,47.6144219,-122.1923372
Oregon Avalanche,Bend,Youth Club U-20,Boys,44.0581728,-121.3153096
Berkeley High Co(upROAR),Berkeley,Youth Club U-20,Mixed,37.8708393,-122.2728639
BUDA,Boston,Youth Club U-20,Boys,42.3602534,-71.0582912
BUDA,Boston,Youth Club U-20,Girls,42.3602534,-71.0582912
BID,Burlingame,Youth Club U-20,Mixed,37.5841026,-122.3660825
Mutiny,Burlington,Youth Club U-20,Boys,44.4761601,-73.212906
Cape Ultimate - Girls,Cape Elizabeth,Youth Club U-20,Girls,43.5931434,-70.2289333
Cape Ultimate - Open,Cape Elizabeth,Youth Club U-20,Boys,43.5931434,-70.2289333
Kitty Hawks,Chapel Hill,Youth Club U-20,Girls,35.9131542,-79.05578
Lucky PuNCs,Chapel Hill,Youth Club U-20,Boys,35.9131542,-79.05578
Warhawks,Chapel Hill,Youth Club U-20,Girls,35.9131542,-79.05578
Charlotte Flight,Charlotte,Youth Club U-20,Boys,35.2272086,-80.8430827
Chicago Elite,Chicago,Youth Club U-20,Boys,41.8755616,-87.6244212
Belle,Cincinnati,Youth Club U-20,Girls,39.1014537,-84.5124602
Cincinnati Flying Piglet,Cincinnati,Youth Club U-20,Boys,39.1014537,-84.5124602
Flying Pig,Cincinnati,Youth Club U-20,Boys,39.1014537,-84.5124602
Notorious P.I.G.,Cincinnati,Youth Club U-20,Mixed,39.1014537,-84.5124602
Connecticut Insomnia,Cromwell,Youth Club U-20,Mixed,41.0394328,-94.4619067
Connecticut Insomnia,Cromwell,Youth Club U-20,Boys,41.0394328,-94.4619067
CT YCC Practices,Cromwell,Youth Club U-20,Mixed,41.0394328,-94.4619067
Cumberland Ultimate,Cumberland,Youth Club U-20,Girls,39.2744299,-88.2423795
Cumberland Ultimate,Cumberland,Youth Club U-20,Boys,39.2744299,-88.2423795
Texas Tango,Dallas,Youth Club U-20,Girls,32.7762719,-96.7968559
Texas Two Step,Dallas,Youth Club U-20,Boys,32.7762719,-96.7968559
Colorado Cutthroat ,Denver,Youth Club U-20,Girls,39.7392364,-104.9848623
Colorado Cutthroat,Denver/Boulder,Youth Club U-20,Boys,42.7506965,-109.7005117
Iowa U20 YCC,Des Moines,Youth Club U-20,Boys,41.5910323,-93.6046655
Granite State,Durham,Youth Club U-20,Mixed,35.996653,-78.9018053
Edina Ultimate,Edina,Youth Club U-20,Boys,44.8897027,-93.3501222
Elmhurst Evolution,Elmhurst,Youth Club U-20,Boys,41.8994745,-87.9403418
Falmouth JV Boys,Falmouth,Youth Club U-20,Boys,38.6767366,-84.3304592
Falmouth Boys Varsity,Falmouth,Youth Club U-20,Boys,38.6767366,-84.3304592
Falmouth Girls,Falmouth,Youth Club U-20,Girls,38.6767366,-84.3304592
FAtal,Fryeburg,Youth Club U-20,Boys,44.016521,-70.981293
Femme FAtale,Fryeburg,Youth Club U-20,Girls,44.016521,-70.981293
Connecticut Insomnia,Hartford,Youth Club U-20,Boys,41.7655582,-72.6906128
Lone Peak,Highland,Youth Club U-20,Boys,34.1283442,-117.2086513
Lone Peak,Highland,Youth Club U-20,Girls,34.1283442,-117.2086513
Helix,Houston,Youth Club U-20,Boys,29.7589382,-95.3676974
Houston Youth League - Boys Team 1,Houston,Youth Club U-20,Boys,29.7589382,-95.3676974
Houston Youth League - Boys Team 2,Houston,Youth Club U-20,Boys,29.7589382,-95.3676974
INcognito,Indianapolis,Youth Club U-20,Mixed,39.7683331,-86.1583502
INtensity,Indianapolis,Youth Club U-20,Boys,39.7683331,-86.1583502
INtensity,Indianapolis,Youth Club U-20,Mixed,39.7683331,-86.1583502
Kalamazoo United Chill,Kalamazoo,Youth Club U-20,Boys,42.291707,-85.5872286
Lakewood DEEP,Lakewood,Youth Club U-20,Boys,39.6311085,-105.1100582
Lakewood DEEP,Lakewood,Youth Club U-20,Boys,39.6311085,-105.1100582
Lakewood DEEP Girls,Lakewood,Youth Club U-20,Girls,39.6311085,-105.1100582
Girls Spring Break Tournament,Lakewood,Youth Club U-20,Girls,39.6311085,-105.1100582
Rebel Disc Ultimate,Littleton,Youth Club U-20,Boys,39.613321,-105.0166498
Monarch A Boys,Louisville,Youth Club U-20,Boys,38.2542376,-85.759407
Monarch Girls,Louisville,Youth Club U-20,Girls,38.2542376,-85.759407
Madison MUFAbots,Madison,Youth Club U-20,Mixed,43.074761,-89.3837613
Milwaukee Lake Effect,Milwaukee,Youth Club U-20,Mixed,43.0349931,-87.922497
Minnesota Superior,Minneapolis,Youth Club U-20,Girls,44.9772995,-93.2654692
MN Superior U17,Minneapolis,Youth Club U-20,Boys,44.9772995,-93.2654692
Solons Varsity Boys ,Montpelier,Youth Club U-20,Boys,44.2602164,-72.575114
Titane,Montreal,Youth Club U-20,Boys,46.4280033,-90.2460097
Almost Angels,Nampa,Youth Club U-20,Mixed,43.5737361,-116.559631
Daydream,Naperville,Youth Club U-20,Girls,41.7728699,-88.1479278
Nightmare Ultimate Boys U20,Naperville,Youth Club U-20,Boys,41.7728699,-88.1479278
Nashvillians,Nashville,Youth Club U-20,Boys,36.1622296,-86.7743531
Needham,Needham,Youth Club U-20,Boys,31.9868295,-88.3330882
MCU,New Gloucester,Youth Club U-20,Boys,43.963168,-70.282974
Cooper Sawks,New Hope,Youth Club U-20,Mixed,45.0347176,-93.3861037
